Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,LFM_perc,Concern,Notes,Notes,
2015-01-05,Tunnel Road,,CEME,,Sample #4,135,95.5,67.6,67.4,27.9,39.5,1.415770609,141.58,,,,
2015-01-19,Painted Cave,PC - Living Room,ADFA,,Sample #1,100.6,83.6,67.5,33.1,16.1,17,1.055900621,105.59,,,,
2015-01-19,Painted Cave,PC - Living Room,ADFA,,Sample #2,110.4,88.3,68.2,42.2,20.1,22.1,1.099502488,109.95,,,,
2015-01-19,Painted Cave,PC - Living Room,ADFA,,Sample #3,109.1,88.1,68.4,40.7,19.7,21,1.065989848,106.6,,,,
2015-01-19,Painted Cave,PC - Living Room,ADFA,,Sample #4,92.7,80.3,68.6,24.1,11.7,12.4,1.05982906,105.98,,,,
2015-01-19,Painted Cave,PC - Living Room,CEME,,Sample #1,114.4,89,68.3,46.1,20.7,25.4,1.22705314,122.71,,,,
2015-01-19,Painted Cave,PC - Living Room,CEME,,Sample #2,123.1,90.4,68.2,54.9,22.2,32.7,1.472972973,147.3,,,,
2015-01-19,Painted Cave,PC - Living Room,CEME,,Sample #3,99.6,82.9,68.4,31.2,14.5,16.7,1.151724138,115.17,,,,
2015-01-19,Painted Cave,PC - Living Room,CEME,,Sample #4,103.2,83.7,68.7,34.5,15,19.5,1.3,130,,,,
2015-01-19,St Mary's,,CEME,,Sample #1,112.8,87,68.2,44.6,18.8,25.8,1.372340426,137.23,,,,
2015-01-19,St Mary's,,CEME,,Sample #2,111.3,85.8,67.1,44.2,18.7,25.5,1.363636364,136.36,,,,
2015-01-19,St Mary's,,CEME,,Sample #3,146.2,100.5,67.3,78.9,33.2,45.7,1.376506024,137.65,,,,
2015-01-19,St Mary's,,CEME,,Sample #4,157.2,104.4,68,89.2,36.4,52.8,1.450549451,145.06,,,,
2015-01-19,Tunnel Road,,CEME,,Sample #1,150.8,98.5,68.3,82.5,30.2,52.3,1.731788079,173.18,,,,
2015-01-19,Tunnel Road,,CEME,,Sample #2,149.5,97.7,68.4,81.1,29.3,51.8,1.767918089,176.79,,,,
2015-01-19,Tunnel Road,,CEME,,Sample #3,122,90,68.1,53.9,21.9,32,1.461187215,146.12,,,,
2015-01-19,Tunnel Road,,CEME,,Sample #4,119.3,87.6,67.4,51.9,20.2,31.7,1.569306931,156.93,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #1,106.8,86,67.6,39.2,18.4,20.8,1.130434783,113.04,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #1,106.8,86,67.6,39.2,18.4,20.8,1.130434783,113.04,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #2,118.2,92.8,68.3,49.9,24.5,25.4,1.036734694,103.67,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #2,118.2,92.8,68.3,49.9,24.5,25.4,1.036734694,103.67,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.5,84.2,68.6,35.9,15.6,20.3,1.301282051,130.13,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.5,84.2,68.6,35.9,15.6,20.3,1.301282051,130.13,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.8,83.9,68.6,33.2,15.3,17.9,1.169934641,116.99,,,,
2015-02-04,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.8,83.9,68.6,33.2,15.3,17.9,1.169934641,116.99,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #1,124.1,92.3,68.4,55.7,23.9,31.8,1.330543933,133.05,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #1,124.1,92.3,68.4,55.7,23.9,31.8,1.330543933,133.05,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #2,135,95.5,68.2,66.8,27.3,39.5,1.446886447,144.69,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #2,135,95.5,68.2,66.8,27.3,39.5,1.446886447,144.69,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #3,110.1,86.3,68.4,41.7,17.9,23.8,1.329608939,132.96,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #3,110.1,86.3,68.4,41.7,17.9,23.8,1.329608939,132.96,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #4,122.2,91.4,69.1,53.1,22.3,30.8,1.381165919,138.12,,,,
2015-02-04,Painted Cave,PC - Living Room,CEME,,Sample #4,122.2,91.4,69.1,53.1,22.3,30.8,1.381165919,138.12,,,,
2015-02-04,St Mary's,,CEME,,Sample #1,117.2,88.7,68.2,49,20.5,28.5,1.390243902,139.02,,,,
2015-02-04,St Mary's,,CEME,,Sample #1,117.2,88.7,68.2,49,20.5,28.5,1.390243902,139.02,,,,
2015-02-04,St Mary's,,CEME,,Sample #2,122.1,89.5,67,55.1,22.5,32.6,1.448888889,144.89,,,,
2015-02-04,St Mary's,,CEME,,Sample #2,122.1,89.5,67,55.1,22.5,32.6,1.448888889,144.89,,,,
2015-02-04,St Mary's,,CEME,,Sample #3,119.9,90.3,67.3,52.6,23,29.6,1.286956522,128.7,,,,
2015-02-04,St Mary's,,CEME,,Sample #3,119.9,90.3,67.3,52.6,23,29.6,1.286956522,128.7,,,,
2015-02-04,St Mary's,,CEME,,Sample #4,110.7,87.1,68,42.7,19.1,23.6,1.235602094,123.56,,,,
2015-02-04,St Mary's,,CEME,,Sample #4,110.7,87.1,68,42.7,19.1,23.6,1.235602094,123.56,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #1,134.9,94.3,68.3,66.6,26,40.6,1.561538462,156.15,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #1,134.9,94.3,68.3,66.6,26,40.6,1.561538462,156.15,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #2,146.8,99.2,69.5,77.3,29.7,47.6,1.602693603,160.27,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #2,146.8,99.2,69.5,77.3,29.7,47.6,1.602693603,160.27,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #3,143.4,97.6,68.8,74.6,28.8,45.8,1.590277778,159.03,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #3,143.4,97.6,68.8,74.6,28.8,45.8,1.590277778,159.03,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #4,133.9,96.1,67.5,66.4,28.6,37.8,1.321678322,132.17,,,,
2015-02-04,Tunnel Road,,CEME,,Sample #4,133.9,96.1,67.5,66.4,28.6,37.8,1.321678322,132.17,,,,
2015-02-16,Painted Cave,PC - Living Room,ADFA,,Sample #1,109.8,88.1,67.7,42.1,20.4,21.7,1.06372549,106.37,,,,
2015-02-16,Painted Cave,PC - Living Room,ADFA,,Sample #2,121.3,93.2,68.3,53,24.9,28.1,1.128514056,112.85,,,,
2015-02-16,Painted Cave,PC - Living Room,ADFA,,Sample #3,103,86.1,68.6,34.4,17.5,16.9,0.965714286,96.57,,,,
2015-02-16,Painted Cave,PC - Living Room,ADFA,,Sample #4,110.3,86.9,68.7,41.6,18.2,23.4,1.285714286,128.57,,,,
2015-02-16,Painted Cave,PC - Living Room,CEME,,Sample #1,133.3,97.1,68.8,64.5,28.3,36.2,1.279151943,127.92,,,,
2015-02-16,Painted Cave,PC - Living Room,CEME,,Sample #2,147.7,101,68.4,79.3,32.6,46.7,1.432515337,143.25,,,,
2015-02-16,Painted Cave,PC - Living Room,CEME,,Sample #3,124.5,91.6,68.6,55.9,23,32.9,1.430434783,143.04,,,,
2015-02-16,Painted Cave,PC - Living Room,CEME,,Sample #4,112.6,86.5,69.2,43.4,17.3,26.1,1.50867052,150.87,,,,
2015-02-16,St Mary's,,CEME,,Sample #1,103.9,82.6,68.3,35.6,14.3,21.3,1.48951049,148.95,,,,
2015-02-16,St Mary's,,CEME,,Sample #2,116.4,87,67.1,49.3,19.9,29.4,1.477386935,147.74,,,,
2015-02-16,St Mary's,,CEME,,Sample #3,108.5,85.1,67.3,41.2,17.8,23.4,1.314606742,131.46,,,,
2015-02-16,St Mary's,,CEME,,Sample #4,120.8,90.8,68.1,52.7,22.7,30,1.321585903,132.16,,,,
2015-02-16,Tunnel Road,,CEME,,Sample #1,116.9,86.7,68.5,48.4,18.2,30.2,1.659340659,165.93,,,,
2015-02-16,Tunnel Road,,CEME,,Sample #2,117.9,89.7,68.6,49.3,21.1,28.2,1.336492891,133.65,,,,
2015-02-16,Tunnel Road,,CEME,,Sample #3,110.5,85.2,68.8,41.7,16.4,25.3,1.542682927,154.27,,,,
2015-02-16,Tunnel Road,,CEME,,Sample #4,115.7,85.6,67.5,48.2,18.1,30.1,1.662983425,166.3,,,,
2015-03-02,Painted Cave,PC - Living Room,ADFA,,Sample #1,109.1,88.9,67.5,41.6,21.4,20.2,0.943925234,94.39,,,,
2015-03-02,Painted Cave,PC - Living Room,ADFA,,Sample #2,107.7,87,68.3,39.4,18.7,20.7,1.106951872,110.7,,,,
2015-03-02,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.1,85.3,68.5,35.6,16.8,18.8,1.119047619,111.91,,,,
2015-03-02,Painted Cave,PC - Living Room,ADFA,,Sample #4,110.2,89.9,68.6,41.6,21.3,20.3,0.953051643,95.31,,,,
2015-03-02,Painted Cave,PC - Living Room,CEME,,Sample #1,118.2,89,68.5,49.7,20.5,29.2,1.424390244,142.44,,,,
2015-03-02,Painted Cave,PC - Living Room,CEME,,Sample #2,117.3,90.3,68.2,49.1,22.1,27,1.221719457,122.17,,,,
2015-03-02,Painted Cave,PC - Living Room,CEME,,Sample #3,122.2,91.7,68.5,53.7,23.2,30.5,1.314655172,131.47,,,,
2015-03-02,Painted Cave,PC - Living Room,CEME,,Sample #4,115.7,89.5,69,46.7,20.5,26.2,1.27804878,127.81,,,,
2015-03-16,Painted Cave,PC - Living Room,ADFA,,Sample #1,98.9,82.4,67.5,31.4,14.9,16.5,1.10738255,110.74,,,,
2015-03-16,Painted Cave,PC - Living Room,ADFA,,Sample #2,112.7,91,67.3,45.4,23.7,21.7,0.915611814,91.56,,,,
2015-03-16,Painted Cave,PC - Living Room,ADFA,,Sample #3,115.9,88.7,66.7,49.2,22,27.2,1.236363636,123.64,,,,
2015-03-16,Painted Cave,PC - Living Room,ADFA,,Sample #4,115,88,66.9,48.1,21.1,27,1.279620853,127.96,,,,
2015-03-16,Painted Cave,PC - Living Room,CEME,,Sample #1,111.6,87.1,67.5,44.1,19.6,24.5,1.25,125,,,,
2015-03-16,Painted Cave,PC - Living Room,CEME,,Sample #2,112.4,85.2,66,46.4,19.2,27.2,1.416666667,141.67,,,,
2015-03-16,Painted Cave,PC - Living Room,CEME,,Sample #3,110.3,83.8,66.3,44,17.5,26.5,1.514285714,151.43,,,,
2015-03-16,Painted Cave,PC - Living Room,CEME,,Sample #4,124.9,92,66.9,58,25.1,32.9,1.310756972,131.08,,,,
2015-03-16,St Mary's,,CEME,,Sample #1,100.3,81.5,67.3,33,14.2,18.8,1.323943662,132.39,,,,
2015-03-16,St Mary's,,CEME,,Sample #2,97.9,79.7,67.6,30.3,12.1,18.2,1.504132231,150.41,,,,
2015-03-16,St Mary's,,CEME,,Sample #3,116.9,90.2,67,49.9,23.2,26.7,1.150862069,115.09,,,,
2015-03-16,St Mary's,,CEME,,Sample #4,106,85.6,67.2,38.8,18.4,20.4,1.108695652,110.87,,,,
2015-03-16,Tunnel Road,,CEME,,Sample #1,102.1,83.3,67.1,35,16.2,18.8,1.160493827,116.05,,,,
2015-03-16,Tunnel Road,,CEME,,Sample #2,101.1,82.3,67.1,34,15.2,18.8,1.236842105,123.68,,,,
2015-03-16,Tunnel Road,,CEME,,Sample #3,105.4,84.8,66.7,38.7,18.1,20.6,1.138121547,113.81,,,,
2015-03-16,Tunnel Road,,CEME,,Sample #4,110.6,87.3,67.2,43.4,20.1,23.3,1.15920398,115.92,,,,
2015-04-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,107,88.4,67.5,39.5,20.9,18.6,0.889952153,89,,,,
2015-04-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,95.7,81.7,66.1,29.6,15.6,14,0.897435897,89.74,,,,
2015-04-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.4,84.6,66.8,37.6,17.8,19.8,1.112359551,111.24,,,,
2015-04-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,111.1,89.3,66.9,44.2,22.4,21.8,0.973214286,97.32,,,,
2015-04-01,Painted Cave,PC - Living Room,CEME,,Sample #1,112.8,91.7,67.3,45.5,24.4,21.1,0.864754098,86.48,,,,
2015-04-01,Painted Cave,PC - Living Room,CEME,,Sample #2,121.2,88.3,67.6,53.6,20.7,32.9,1.589371981,158.94,,,,
2015-04-01,Painted Cave,PC - Living Room,CEME,,Sample #3,114,86.9,66.3,47.7,20.6,27.1,1.315533981,131.55,,,,
2015-04-01,Painted Cave,PC - Living Room,CEME,,Sample #4,120.5,89.8,66.9,53.6,22.9,30.7,1.340611354,134.06,,,,
2015-04-01,St Mary's,,CEME,,Sample #1,153.7,111.8,67.2,86.5,44.6,41.9,0.939461883,93.95,,,,
2015-04-01,St Mary's,,CEME,,Sample #2,135.7,103.2,67.5,68.2,35.7,32.5,0.910364146,91.04,,,,
2015-04-01,St Mary's,,CEME,,Sample #3,126.5,100.6,66.4,60.1,34.2,25.9,0.757309942,75.73,,,,
2015-04-01,St Mary's,,CEME,,Sample #4,135.9,103.8,67.2,68.7,36.6,32.1,0.87704918,87.71,,,,
2015-04-01,Tunnel Road,,CEME,,Sample #1,128.3,101.1,67.1,61.2,34,27.2,0.8,80,,,,
2015-04-01,Tunnel Road,,CEME,,Sample #2,133.3,103.8,67,66.3,36.8,29.5,0.801630435,80.16,,,,
2015-04-01,Tunnel Road,,CEME,,Sample #3,150.7,113.5,66.7,84,46.8,37.2,0.794871795,79.49,,,,
2015-04-01,Tunnel Road,,CEME,,Sample #4,123.7,99,67.1,56.6,31.9,24.7,0.774294671,77.43,,,,
2015-04-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,107.4,90.1,67.5,39.9,22.6,17.3,0.765486726,76.55,,,,
2015-04-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,111.5,92,66,45.5,26,19.5,0.75,75,,,,
2015-04-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,106,86.1,66.6,39.4,19.5,19.9,1.020512821,102.05,,,,
2015-04-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,117.3,93,66.9,50.4,26.1,24.3,0.931034483,93.1,,,,
2015-04-15,Painted Cave,PC - Living Room,CEME,,Sample #1,125.4,95.7,67.5,57.9,28.2,29.7,1.053191489,105.32,,,,
2015-04-15,Painted Cave,PC - Living Room,CEME,,Sample #2,121.5,93.7,67.3,54.2,26.4,27.8,1.053030303,105.3,,,,
2015-04-15,Painted Cave,PC - Living Room,CEME,,Sample #3,115.9,89.9,66.2,49.7,23.7,26,1.097046414,109.71,,,,
2015-04-15,Painted Cave,PC - Living Room,CEME,,Sample #4,118.3,91.9,66.8,51.5,25.1,26.4,1.051792829,105.18,,,,
2015-04-15,St Mary's,,CEME,,Sample #1,96.9,83.9,67.2,29.7,16.7,13,0.778443114,77.84,,,,
2015-04-15,St Mary's,,CEME,,Sample #2,97.2,83.6,67.4,29.8,16.2,13.6,0.839506173,83.95,,,,
2015-04-15,St Mary's,,CEME,,Sample #3,109.4,91.5,67,42.4,24.5,17.9,0.730612245,73.06,,,,
2015-04-15,St Mary's,,CEME,,Sample #4,107.2,91.7,67.1,40.1,24.6,15.5,0.630081301,63.01,,,,
2015-04-15,Tunnel Road,,CEME,,Sample #1,94.3,83.5,67,27.3,16.5,10.8,0.654545455,65.46,,,,
2015-04-15,Tunnel Road,,CEME,,Sample #2,98.7,85.7,66.9,31.8,18.8,13,0.691489362,69.15,,,,
2015-04-15,Tunnel Road,,CEME,,Sample #3,104.7,88.5,66.7,38,21.8,16.2,0.743119266,74.31,,,,
2015-04-15,Tunnel Road,,CEME,,Sample #4,109.4,92.4,67.2,42.2,25.2,17,0.674603175,67.46,,,,
2015-05-05,Painted Cave,PC - Living Room,ADFA,,Sample #1,90.8,82.4,67.6,23.2,14.8,8.4,0.567567568,56.76,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,ADFA,,Sample #2,97,86.2,68.1,28.9,18.1,10.8,0.596685083,59.67,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.6,91.8,68.6,36,23.2,12.8,0.551724138,55.17,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.5,89.5,68.8,32.7,20.7,12,0.579710145,57.97,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,CEME,,Sample #1,101.1,90.2,68.4,32.7,21.8,10.9,0.5,50,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,CEME,,Sample #2,100.3,89.6,68.7,31.6,20.9,10.7,0.511961722,51.2,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,CEME,,Sample #3,100.4,89.5,68.6,31.8,20.9,10.9,0.5215311,52.15,Yes,,,
2015-05-05,Painted Cave,PC - Living Room,CEME,,Sample #4,98,88,69,29,19,10,0.526315789,52.63,Yes,,,
2015-05-05,St Mary's,,CEME,,Sample #1,103.9,91.8,68.6,35.3,23.2,12.1,0.521551724,52.16,Yes,,,
2015-05-05,St Mary's,,CEME,,Sample #2,110.3,95.2,67.5,42.8,27.7,15.1,0.545126354,54.51,Yes,,,
2015-05-05,St Mary's,,CEME,,Sample #3,95.1,85.4,67.7,27.4,17.7,9.7,0.548022599,54.8,Yes,,,
2015-05-05,St Mary's,,CEME,,Sample #4,90.6,82.7,68.4,22.2,14.3,7.9,0.552447552,55.25,Yes,,,
2015-05-05,Tunnel Road,,CEME,,Sample #1,94,84.9,68.5,25.5,16.4,9.1,0.554878049,55.49,Yes,,,
2015-05-05,Tunnel Road,,CEME,,Sample #2,104,91.3,68.6,35.4,22.7,12.7,0.559471366,55.95,Yes,,,
2015-05-05,Tunnel Road,,CEME,,Sample #3,103.2,91.3,68.5,34.7,22.8,11.9,0.521929825,52.19,Yes,,,
2015-05-05,Tunnel Road,,CEME,,Sample #4,103.6,91,67.6,36,23.4,12.6,0.538461538,53.85,Yes,,,
2015-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.7,93,67.5,44.2,25.5,18.7,0.733333333,73.33,,,,
2015-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,108.4,91.3,66.1,42.3,25.2,17.1,0.678571429,67.86,,,,
2015-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,110.6,91.8,66.8,43.8,25,18.8,0.752,75.2,,,,
2015-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,112.7,90.4,66.9,45.8,23.5,22.3,0.94893617,94.89,,,,
2015-05-15,Painted Cave,PC - Living Room,CEME,,Sample #1,114,92,67.6,46.4,24.4,22,0.901639344,90.16,,,,
2015-05-15,Painted Cave,PC - Living Room,CEME,,Sample #2,100.4,84.7,67.3,33.1,17.4,15.7,0.902298851,90.23,,,,
2015-05-15,Painted Cave,PC - Living Room,CEME,,Sample #3,111.9,89.8,66.3,45.6,23.5,22.1,0.940425532,94.04,,,,
2015-05-15,Painted Cave,PC - Living Room,CEME,,Sample #4,104,86.5,67,37,19.5,17.5,0.897435897,89.74,,,,
2015-05-15,St Mary's,,CEME,,Sample #1,106,90.2,67.3,38.7,22.9,15.8,0.689956332,69,,,,
2015-05-15,St Mary's,,CEME,,Sample #2,117.2,97,67.5,49.7,29.5,20.2,0.684745763,68.48,,,,
2015-05-15,St Mary's,,CEME,,Sample #3,118.1,98.5,67,51.1,31.5,19.6,0.622222222,62.22,,,,
2015-05-15,St Mary's,,CEME,,Sample #4,112.3,94.7,67.3,45,27.4,17.6,0.642335766,64.23,,,,
2015-05-15,Tunnel Road,,CEME,,Sample #1,140.1,109.7,67.2,72.9,42.5,30.4,0.715294118,71.53,,,,
2015-05-15,Tunnel Road,,CEME,,Sample #2,127.1,103.3,67,60.1,36.3,23.8,0.655647383,65.57,,,,
2015-05-15,Tunnel Road,,CEME,,Sample #3,106.6,91.2,66.8,39.8,24.4,15.4,0.631147541,63.12,,,,
2015-05-15,Tunnel Road,,CEME,,Sample #4,106.4,91.7,67.2,39.2,24.5,14.7,0.6,60,,,,
2015-06-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.5,94.2,67.5,44,26.7,17.3,0.647940075,64.79,,,,
2015-06-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.3,88.9,66,38.3,22.9,15.4,0.672489083,67.25,,,,
2015-06-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.3,88.6,66.7,37.6,21.9,15.7,0.716894977,71.69,,,,
2015-06-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,109.4,91.7,66.9,42.5,24.8,17.7,0.713709677,71.37,,,,
2015-06-01,Painted Cave,PC - Living Room,CEME,,Sample #1,114.5,92.9,67.5,47,25.4,21.6,0.850393701,85.04,,,,
2015-06-01,Painted Cave,PC - Living Room,CEME,,Sample #2,113.8,91.8,67.3,46.5,24.5,22,0.897959184,89.8,,,,
2015-06-01,Painted Cave,PC - Living Room,CEME,,Sample #3,131.7,102.5,66.3,65.4,36.2,29.2,0.806629834,80.66,,,,
2015-06-01,Painted Cave,PC - Living Room,CEME,,Sample #4,113,92.8,67,46,25.8,20.2,0.782945736,78.3,,,,
2015-06-01,St Mary's,,CEME,,Sample #1,122.4,100.5,67.2,55.2,33.3,21.9,0.657657658,65.77,,,,
2015-06-01,St Mary's,,CEME,,Sample #2,130.4,105.7,67.5,62.9,38.2,24.7,0.646596859,64.66,,,,
2015-06-01,St Mary's,,CEME,,Sample #3,133.4,107.9,66.9,66.5,41,25.5,0.62195122,62.2,,,,
2015-06-01,St Mary's,,CEME,,Sample #4,116.8,97.7,67.2,49.6,30.5,19.1,0.626229508,62.62,,,,
2015-06-01,Tunnel Road,,CEME,,Sample #1,121.8,100.5,67.1,54.7,33.4,21.3,0.637724551,63.77,,,,
2015-06-01,Tunnel Road,,CEME,,Sample #2,133.1,107.2,67,66.1,40.2,25.9,0.644278607,64.43,,,,
2015-06-01,Tunnel Road,,CEME,,Sample #3,130.5,106.1,66.7,63.8,39.4,24.4,0.61928934,61.93,,,,
2015-06-01,Tunnel Road,,CEME,,Sample #4,139.1,111.8,67.2,71.9,44.6,27.3,0.612107623,61.21,,,,
2015-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,107.3,91.2,67.3,40,23.9,16.1,0.673640167,67.36,,,,
2015-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,114.9,93.7,65.9,49,27.8,21.2,0.762589928,76.26,,,,
2015-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,108.2,90.6,66.6,41.6,24,17.6,0.733333333,73.33,,,,
2015-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,109.8,91.2,66.8,43,24.4,18.6,0.762295082,76.23,,,,
2015-06-15,Painted Cave,PC - Living Room,CEME,,Sample #1,103.9,86.9,67.5,36.4,19.4,17,0.87628866,87.63,,,,
2015-06-15,Painted Cave,PC - Living Room,CEME,,Sample #2,104.9,86.8,67.3,37.6,19.5,18.1,0.928205128,92.82,,,,
2015-06-15,Painted Cave,PC - Living Room,CEME,,Sample #3,131.8,100.9,66.2,65.6,34.7,30.9,0.890489914,89.05,,,,
2015-06-15,Painted Cave,PC - Living Room,CEME,,Sample #4,119.9,93.4,66.8,53.1,26.6,26.5,0.996240602,99.62,,,,
2015-06-15,St Mary's,,CEME,,Sample #1,105.4,88.4,67.2,38.2,21.2,17,0.801886792,80.19,,,,
2015-06-15,St Mary's,,CEME,,Sample #2,107.1,89.6,67.5,39.6,22.1,17.5,0.791855204,79.19,,,,
2015-06-15,St Mary's,,CEME,,Sample #3,110,91.6,66.9,43.1,24.7,18.4,0.744939271,74.49,,,,
2015-06-15,St Mary's,,CEME,,Sample #4,97.9,85.2,67.4,30.5,17.8,12.7,0.713483146,71.35,,,,
2015-06-15,Tunnel Road,,CEME,,Sample #1,111.2,92.1,67.1,44.1,25,19.1,0.764,76.4,,,,
2015-06-15,Tunnel Road,,CEME,,Sample #2,112.8,92.2,67,45.8,25.2,20.6,0.817460317,81.75,,,,
2015-06-15,Tunnel Road,,CEME,,Sample #3,104.8,87.9,66.9,37.9,21,16.9,0.804761905,80.48,,,,
2015-06-15,Tunnel Road,,CEME,,Sample #4,102.1,87,67.4,34.7,19.6,15.1,0.770408163,77.04,,,,
2015-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,101.6,88.1,67.7,33.9,20.4,13.5,0.661764706,66.18,,,,
2015-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,105.4,88.9,66.2,39.2,22.7,16.5,0.726872247,72.69,,,,
2015-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,116.8,95.7,66.7,50.1,29,21.1,0.727586207,72.76,,,,
2015-07-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,107.3,90.5,67.1,40.2,23.4,16.8,0.717948718,71.8,,,,
2015-07-01,Painted Cave,PC - Living Room,CEME,,Sample #1,112.9,94.4,67.6,45.3,26.8,18.5,0.690298507,69.03,,,,
2015-07-01,Painted Cave,PC - Living Room,CEME,,Sample #2,126.3,100.8,67.4,58.9,33.4,25.5,0.763473054,76.35,,,,
2015-07-01,Painted Cave,PC - Living Room,CEME,,Sample #3,122.3,99,66.5,55.8,32.5,23.3,0.716923077,71.69,,,,
2015-07-01,Painted Cave,PC - Living Room,CEME,,Sample #4,118.5,97.2,67,51.5,30.2,21.3,0.705298013,70.53,,,,
2015-07-01,St Mary's,,CEME,,Sample #1,125.4,101,67.5,57.9,33.5,24.4,0.728358209,72.84,,,,
2015-07-01,St Mary's,,CEME,,Sample #2,133.1,105.2,67.6,65.5,37.6,27.9,0.742021277,74.2,,,,
2015-07-01,St Mary's,,CEME,,Sample #3,132.1,105.7,67.2,64.9,38.5,26.4,0.685714286,68.57,,,,
2015-07-01,St Mary's,,CEME,,Sample #4,134.1,107.6,67.1,67,40.5,26.5,0.654320988,65.43,,,,
2015-07-01,Tunnel Road,,CEME,,Sample #1,135.2,108,67.4,67.8,40.6,27.2,0.669950739,67,,,,
2015-07-01,Tunnel Road,,CEME,,Sample #2,131.2,105.5,67.1,64.1,38.4,25.7,0.669270833,66.93,,,,
2015-07-01,Tunnel Road,,CEME,,Sample #3,141.2,111.3,67,74.2,44.3,29.9,0.674943567,67.49,,,,
2015-07-01,Tunnel Road,,CEME,,Sample #4,134.4,107.6,67.3,67.1,40.3,26.8,0.665012407,66.5,,,,
2015-07-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,112.2,95,67.6,44.6,27.4,17.2,0.627737226,62.77,,,,
2015-07-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,113.1,94.4,66.1,47,28.3,18.7,0.660777385,66.08,,,,
2015-07-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,93.9,83.5,66.7,27.2,16.8,10.4,0.619047619,61.91,,,,
2015-07-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,82.2,76,67,15.2,9,6.2,0.688888889,68.89,,,,
2015-07-15,Painted Cave,PC - Living Room,CEME,,Sample #1,103.7,89.6,67.6,36.1,22,14.1,0.640909091,64.09,,,,
2015-07-15,Painted Cave,PC - Living Room,CEME,,Sample #2,118,97.5,67.4,50.6,30.1,20.5,0.681063123,68.11,,,,
