Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,Concern
2016-06-01,Painted Cave,,CEME,,Sample #3,138.3,100.5,66.3,72,34.2,37.8,1.10526,
2016-06-01,Painted Cave,,CEME,,Sample #4,116.9,90.3,66.9,50,23.4,26.6,1.13675,
2016-06-01,St Mary's,,CEME,,Sample #1,135.9,104.5,67.2,68.7,37.3,31.4,0.84182,
2016-06-01,St Mary's,,CEME,,Sample #2,133.2,102.1,67.5,65.7,34.6,31.1,0.89884,
2016-06-01,St Mary's,,CEME,,Sample #3,133.1,102.4,66.9,66.2,35.5,30.7,0.86479,
2016-06-01,St Mary's,,CEME,,Sample #4,144.2,108.4,67.2,77,41.2,35.8,0.86893,
2016-06-01,Tunnel Road,,CEME,,Sample #1,132.7,103,67.1,65.6,35.9,29.7,0.8273,
2016-06-01,Tunnel Road,,CEME,,Sample #2,131.3,103.8,67.1,64.2,36.7,27.5,0.74932,
2016-06-01,Tunnel Road,,CEME,,Sample #3,129.3,101.3,66.7,62.6,34.6,28,0.80925,
2016-06-01,Tunnel Road,,CEME,,Sample #4,139.5,108.1,67.1,72.4,41,31.4,0.76585,
2016-06-15,Painted Cave,,ADFA,,Sample #1,117.4,95.7,67.5,49.9,28.2,21.7,0.7695,
2016-06-15,Painted Cave,,ADFA,,Sample #2,109.9,90.4,66,43.9,24.4,19.5,0.79918,
2016-06-15,Painted Cave,,ADFA,,Sample #3,108.2,90.1,66.7,41.5,23.4,18.1,0.7735,
2016-06-15,Painted Cave,,ADFA,,Sample #4,109.5,90.7,66.9,42.6,23.8,18.8,0.78992,
2016-06-15,Painted Cave,,CEME,,Sample #1,117.5,93.2,67.6,49.9,25.6,24.3,0.94922,
2016-06-15,Painted Cave,,CEME,,Sample #2,125.5,96.8,67.4,58.1,29.4,28.7,0.97619,
2016-06-15,Painted Cave,,CEME,,Sample #3,127.5,98.2,66.3,61.2,31.9,29.3,0.9185,
2016-06-15,Painted Cave,,CEME,,Sample #4,135.2,101.6,66.9,68.3,34.7,33.6,0.9683,
2016-06-15,St Mary's,,CEME,,Sample #1,105.1,88.3,67.2,37.9,21.1,16.8,0.79621,
2016-06-15,St Mary's,,CEME,,Sample #2,101.9,86.6,67.5,34.4,19.1,15.3,0.80105,
2016-06-15,St Mary's,,CEME,,Sample #3,106.3,88.9,66.9,39.4,22,17.4,0.79091,
2016-06-15,St Mary's,,CEME,,Sample #4,103.8,88.2,67.2,36.6,21,15.6,0.74286,
2016-06-15,Tunnel Road,,CEME,,Sample #1,106.7,90,67.1,39.6,22.9,16.7,0.72926,
2016-06-15,Tunnel Road,,CEME,,Sample #2,99.9,86.7,67,32.9,19.7,13.2,0.67005,
2016-06-15,Tunnel Road,,CEME,,Sample #3,113,94.6,66.8,46.2,27.8,18.4,0.66187,
2016-06-15,Tunnel Road,,CEME,,Sample #4,111.6,93.8,67.1,44.5,26.7,17.8,0.66667,
2016-07-01,Painted Cave,,ADFA,,Sample #1,108.7,91.3,67.5,41.2,23.8,17.4,0.73109,
2016-07-01,Painted Cave,,ADFA,,Sample #2,107,90.5,66,41,24.5,16.5,0.67347,
2016-07-01,Painted Cave,,ADFA,,Sample #3,107.5,89.4,66.7,40.8,22.7,18.1,0.79736,
2016-07-01,Painted Cave,,ADFA,,Sample #4,112.8,92.7,66.9,45.9,25.8,20.1,0.77907,
2016-07-01,Painted Cave,,CEME,,Sample #1,113.3,93.7,67.6,45.7,26.1,19.6,0.75096,
2016-07-01,Painted Cave,,CEME,,Sample #2,111.2,91.6,67.4,43.8,24.2,19.6,0.80992,
2016-07-01,Painted Cave,,CEME,,Sample #3,121.5,98.9,66.3,55.2,32.6,22.6,0.69325,
2016-07-01,Painted Cave,,CEME,,Sample #4,133.5,104,66.9,66.6,37.1,29.5,0.79515,
2016-07-14,Painted Cave,,ADFA,,Sample #1,114.4,96.1,67.6,46.8,28.5,18.3,0.64211,
2016-07-14,Painted Cave,,ADFA,,Sample #2,125.7,102.7,66.1,59.6,36.6,23,0.62842,
2016-07-14,Painted Cave,,ADFA,,Sample #3,101.5,85.5,66.7,34.8,18.8,16,0.85106,
2016-07-14,Painted Cave,,ADFA,,Sample #4,117.7,96.1,67,50.7,29.1,21.6,0.74227,
2016-07-14,Painted Cave,,CEME,,Sample #1,127.2,103.1,67.6,59.6,35.5,24.1,0.67887,
2016-07-14,Painted Cave,,CEME,,Sample #2,130,104,67.4,62.6,36.6,26,0.71038,
2016-07-14,Painted Cave,,CEME,,Sample #3,105.9,89.4,66.3,39.6,23.1,16.5,0.71429,
2016-07-14,Painted Cave,,CEME,,Sample #4,119,98,66.9,52.1,31.1,21,0.67524,
2016-07-14,St Mary's,,CEME,,Sample #1,99.6,87.3,67.2,32.4,20.1,12.3,0.61194,
2016-07-14,St Mary's,,CEME,,Sample #2,104.8,90.2,67.5,37.3,22.7,14.6,0.64317,
2016-07-14,St Mary's,,CEME,,Sample #3,92.9,83.6,66.9,26,16.7,9.3,0.55689,
2016-07-14,St Mary's,,CEME,,Sample #4,100.1,88.3,67.2,32.9,21.1,11.8,0.55924,
2016-08-01,Painted Cave,,ADFA,,Sample #1,120.2,99.8,67.6,52.6,32.2,20.4,0.63354,
2016-08-01,Painted Cave,,ADFA,,Sample #2,111.5,94.5,66.1,45.4,28.4,17,0.59859,
2016-08-01,Painted Cave,,ADFA,,Sample #3,109.5,92.5,66.8,42.7,25.7,17,0.66148,
2016-08-01,Painted Cave,,ADFA,,Sample #4,103.3,88.2,67,36.3,21.2,15.1,0.71226,
2016-08-01,Painted Cave,,CEME,,Sample #1,121.3,101.6,67.6,53.7,34,19.7,0.57941,
2016-08-01,Painted Cave,,CEME,,Sample #2,123.4,102,67.4,56,34.6,21.4,0.6185,
2016-08-01,Painted Cave,,CEME,,Sample #3,118.1,98.8,66.4,51.7,32.4,19.3,0.59568,
2016-08-01,Painted Cave,,CEME,,Sample #4,114.5,95.6,67,47.5,28.6,18.9,0.66084,
2016-08-01,St Mary's,,CEME,,Sample #1,108.2,93.4,67.2,41,26.2,14.8,0.56489,
2016-08-01,St Mary's,,CEME,,Sample #2,115.1,97.8,67.5,47.6,30.3,17.3,0.57096,
2016-08-01,St Mary's,,CEME,,Sample #3,123.8,103.1,67,56.8,36.1,20.7,0.57341,
2016-08-01,St Mary's,,CEME,,Sample #4,108.8,93.5,67.2,41.6,26.3,15.3,0.58175,
2016-09-01,Painted Cave,,ADFA,,Sample #1,121.4,101.3,67.6,53.8,33.7,20.1,0.59644,
2016-09-01,Painted Cave,,ADFA,,Sample #2,111.9,95.6,66.2,45.7,29.4,16.3,0.55442,
2016-09-01,Painted Cave,,ADFA,,Sample #3,115.2,98,66.9,48.3,31.1,17.2,0.55305,
2016-09-01,Painted Cave,,ADFA,,Sample #4,114.2,96,67.3,46.9,28.7,18.2,0.63415,
2016-09-01,Painted Cave,,CEME,,Sample #1,120.6,101.8,67.7,52.9,34.1,18.8,0.55132,
2016-09-01,Painted Cave,,CEME,,Sample #2,117.7,99.3,67.5,50.2,31.8,18.4,0.57862,
2016-09-01,Painted Cave,,CEME,,Sample #3,126.1,104.9,66.4,59.7,38.5,21.2,0.55065,
2016-09-01,Painted Cave,,CEME,,Sample #4,113.6,96.7,67.1,46.5,29.6,16.9,0.57095,
2016-09-01,St Mary's,,CEME,,Sample #1,116.1,99.4,67.4,48.7,32,16.7,0.52188,
2016-09-01,St Mary's,,CEME,,Sample #2,119.2,101.1,67.7,51.5,33.4,18.1,0.54192,
2016-09-01,St Mary's,,CEME,,Sample #3,128.1,106.8,67.1,61,39.7,21.3,0.53652,
2016-09-01,St Mary's,,CEME,,Sample #4,130.3,108.1,67.4,62.9,40.7,22.2,0.54545,
2016-09-15,St Mary's,,CEME,,Sample #1,105.5,92.4,67,38.5,25.4,13.1,0.51575,
2016-09-15,St Mary's,,CEME,,Sample #2,105.2,92.1,67.5,37.7,24.6,13.1,0.53252,
2016-09-15,St Mary's,,CEME,,Sample #3,103.7,91.3,67.2,36.5,24.1,12.4,0.51452,
2016-09-15,St Mary's,,CEME,,Sample #4,96,86.2,67.2,28.8,19,9.8,0.51579,
2016-10-01,Painted Cave,,ADFA,,Sample #1,109,94.7,67.5,41.5,27.2,14.3,0.52574,
2016-10-01,Painted Cave,,ADFA,,Sample #2,110.7,94.9,66.1,44.6,28.8,15.8,0.54861,
2016-10-01,Painted Cave,,ADFA,,Sample #3,105.4,91.6,66.8,38.6,24.8,13.8,0.55645,
2016-10-01,Painted Cave,,ADFA,,Sample #4,108,92,67,41,25,16,0.64,
2016-10-01,Painted Cave,,CEME,,Sample #1,119.7,102.2,67.6,52.1,34.6,17.5,0.50578,
2016-10-01,Painted Cave,,CEME,,Sample #2,113.7,97.7,67.4,46.3,30.3,16,0.52805,
2016-10-01,Painted Cave,,CEME,,Sample #3,110.7,95.1,66.3,44.4,28.8,15.6,0.54167,
2016-10-01,Painted Cave,,CEME,,Sample #4,119.5,101,66.9,52.6,34.1,18.5,0.54252,
2016-10-15,Painted Cave,,ADFA,,Sample #1,113.6,96.4,67.6,46,28.8,17.2,0.59722,
2016-10-15,Painted Cave,,ADFA,,Sample #2,115.3,97.8,66.1,49.2,31.7,17.5,0.55205,
2016-10-15,Painted Cave,,ADFA,,Sample #3,102.3,88.7,66.7,35.6,22,13.6,0.61818,
2016-10-15,Painted Cave,,ADFA,,Sample #4,110,93.5,67,43,26.5,16.5,0.62264,
2016-10-15,Painted Cave,,CEME,,Sample #1,122.3,103.7,67.6,54.7,36.1,18.6,0.51524,
2016-10-15,Painted Cave,,CEME,,Sample #2,121.3,102.5,67.4,53.9,35.1,18.8,0.53561,
2016-10-15,Painted Cave,,CEME,,Sample #3,97.9,86.9,66.4,31.5,20.5,11,0.53659,
2016-10-15,Painted Cave,,CEME,,Sample #4,121,101.6,66.9,54.1,34.7,19.4,0.55908,
2016-11-01,Painted Cave,,ADFA,,Sample #1,116.7,97.6,67.6,49.1,30,19.1,0.63667,
2016-11-01,Painted Cave,,ADFA,,Sample #2,111.4,94.2,66.1,45.3,28.1,17.2,0.6121,
2016-11-01,Painted Cave,,ADFA,,Sample #3,103.9,89,66.8,37.1,22.2,14.9,0.67117,
2016-11-01,Painted Cave,,ADFA,,Sample #4,101.7,87.7,67,34.7,20.7,14,0.67633,
2016-11-01,Painted Cave,,CEME,,Sample #1,125.7,100.8,67.6,58.1,33.2,24.9,0.75,
2016-11-01,Painted Cave,,CEME,,Sample #2,116.1,95.2,67.5,48.7,27.8,20.9,0.75315,
2016-11-01,Painted Cave,,CEME,,Sample #3,106.1,89.1,66.4,39.7,22.7,17,0.7489,
2016-11-01,Painted Cave,,CEME,,Sample #4,121.8,98.3,67,54.8,31.3,23.5,0.7508,
2016-11-01,St Mary's,,CEME,,Sample #1,114.8,98,67.2,47.6,30.8,16.8,0.54545,
2016-11-01,St Mary's,,CEME,,Sample #2,123.9,104.1,67.5,56.4,36.6,19.8,0.54098,
2016-11-01,St Mary's,,CEME,,Sample #3,120.9,102,66.9,54,35.1,18.9,0.53846,
2016-11-01,St Mary's,,CEME,,Sample #4,119.3,101.4,67.3,52,34.1,17.9,0.52493,
2016-11-15,Painted Cave,,ADFA,,Sample #1,112.9,96.2,67.6,45.3,28.6,16.7,0.58392,
2016-11-15,Painted Cave,,ADFA,,Sample #2,106.5,91.9,66.1,40.4,25.8,14.6,0.56589,
2016-11-15,Painted Cave,,ADFA,,Sample #3,100.4,87.1,66.7,33.7,20.4,13.3,0.65196,
2016-11-15,Painted Cave,,ADFA,,Sample #4,107,90.9,67,40,23.9,16.1,0.67364,
2016-11-15,Painted Cave,,CEME,,Sample #1,108.4,92.1,67.6,40.8,24.5,16.3,0.66531,
2016-11-15,Painted Cave,,CEME,,Sample #2,116.3,96.6,67.4,48.9,29.2,19.7,0.67466,
2016-11-15,Painted Cave,,CEME,,Sample #3,118.9,98,66.4,52.5,31.6,20.9,0.66139,
2016-11-15,Painted Cave,,CEME,,Sample #4,105,90.2,66.9,38.1,23.3,14.8,0.63519,
2016-11-15,St Mary's,,CEME,,Sample #1,110,95.8,67.2,42.8,28.6,14.2,0.4965,
2016-11-15,St Mary's,,CEME,,Sample #2,106.9,93.9,67.6,39.3,26.3,13,0.4943,
2016-11-15,St Mary's,,CEME,,Sample #3,107.8,94.5,66.9,40.9,27.6,13.3,0.48188,
2016-11-15,St Mary's,,CEME,,Sample #4,107.9,94.7,67.2,40.7,27.5,13.2,0.48,
2016-12-01,Painted Cave,,ADFA,,Sample #1,111.6,94.8,67.7,43.9,27.1,16.8,0.61993,
2016-12-01,Painted Cave,,ADFA,,Sample #2,113.3,95.5,66.2,47.1,29.3,17.8,0.60751,
2016-12-01,Painted Cave,,ADFA,,Sample #3,101.3,88,66.8,34.5,21.2,13.3,0.62736,
2016-12-01,Painted Cave,,ADFA,,Sample #4,101.9,88.5,67.3,34.6,21.2,13.4,0.63208,
2016-12-01,Painted Cave,,CEME,,Sample #1,109.6,91.8,67.6,42,24.2,17.8,0.73554,
2016-12-01,Painted Cave,,CEME,,Sample #2,126.7,101,67.4,59.3,33.6,25.7,0.76488,
2016-12-01,Painted Cave,,CEME,,Sample #3,119.7,96.8,66.3,53.4,30.5,22.9,0.75082,
2016-12-01,Painted Cave,,CEME,,Sample #4,105.2,88.7,66.9,38.3,21.8,16.5,0.75688,
2016-12-01,St Mary's,,CEME,,Sample #1,125.8,102.8,67.2,58.6,35.6,23,0.64607,
2016-12-01,St Mary's,,CEME,,Sample #2,112.9,95.4,67.6,45.3,27.8,17.5,0.6295,
2016-12-01,St Mary's,,CEME,,Sample #3,114.8,97.2,66.9,47.9,30.3,17.6,0.58086,
2016-12-01,St Mary's,,CEME,,Sample #4,125.2,104.4,67.2,58,37.2,20.8,0.55914,
2017-01-03,Painted Cave,,ADFA,,Sample #1,115.2,95,67.6,47.6,27.4,20.2,0.73723,
2017-01-03,Painted Cave,,ADFA,,Sample #2,103.8,88.3,66.1,37.7,22.2,15.5,0.6982,
2017-01-03,Painted Cave,,ADFA,,Sample #3,98.8,85.1,66.8,32,18.3,13.7,0.74863,
2017-01-03,Painted Cave,,ADFA,,Sample #4,93.3,82.3,67,26.3,15.3,11,0.71895,
2017-01-03,Painted Cave,,CEME,,Sample #1,116.8,91.6,67.6,49.2,24,25.2,1.05,
2017-01-03,Painted Cave,,CEME,,Sample #2,116.6,91.4,67.4,49.2,24,25.2,1.05,
2017-01-03,Painted Cave,,CEME,,Sample #3,120.4,92.4,66.4,54,26,28,1.07692,
2017-01-03,Painted Cave,,CEME,,Sample #4,121.1,92.8,67,54.1,25.8,28.3,1.0969,
2017-01-15,Painted Cave,,ADFA,,Sample #1,105.9,89,67.7,38.2,21.3,16.9,0.79343,
2017-01-15,Painted Cave,,ADFA,,Sample #2,107.1,89.5,66.3,40.8,23.2,17.6,0.75862,
2017-01-15,Painted Cave,,ADFA,,Sample #3,101,86.8,66.9,34.1,19.9,14.2,0.71357,
2017-01-15,Painted Cave,,ADFA,,Sample #4,103.8,87.8,67.2,36.6,20.6,16,0.7767,
2017-01-15,Painted Cave,,CEME,,Sample #1,113.7,90.4,67.6,46.1,22.8,23.3,1.02193,
2017-01-15,Painted Cave,,CEME,,Sample #2,107.7,86.5,67.4,40.3,19.1,21.2,1.10995,
2017-01-15,Painted Cave,,CEME,,Sample #3,104.7,84.9,66.4,38.3,18.5,19.8,1.07027,
2017-01-15,Painted Cave,,CEME,,Sample #4,99.9,83.4,66.9,33,16.5,16.5,1,
2017-01-15,St Mary's,,CEME,,Sample #1,129.1,97.1,67.2,61.9,29.9,32,1.07023,
2017-01-15,St Mary's,,CEME,,Sample #2,122.7,94.8,67.5,55.2,27.3,27.9,1.02198,
2017-01-15,St Mary's,,CEME,,Sample #3,130.9,99.8,67,63.9,32.8,31.1,0.94817,
2017-01-15,St Mary's,,CEME,,Sample #4,135.9,102.9,67.2,68.7,35.7,33,0.92437,
2017-02-15,St Mary's,,CEME,,Sample #1,131.3,94.4,67.2,64.1,27.2,36.9,1.35662,
2017-02-15,St Mary's,,CEME,,Sample #2,141.8,99,67.5,74.3,31.5,42.8,1.35873,
2017-02-15,St Mary's,,CEME,,Sample #3,124.6,91.2,67,57.6,24.2,33.4,1.38017,
2017-02-15,St Mary's,,CEME,,Sample #4,129.2,94.4,67.2,62,27.2,34.8,1.27941,
2017-03-01,Painted Cave,,ADFA,,Sample #1,114.3,90.1,67.7,46.6,22.4,24.2,1.08036,
2017-03-01,Painted Cave,,ADFA,,Sample #2,108.1,86.6,66.3,41.8,20.3,21.5,1.05911,
2017-03-01,Painted Cave,,ADFA,,Sample #3,110.6,88.4,66.9,43.7,21.5,22.2,1.03256,
2017-03-01,Painted Cave,,ADFA,,Sample #4,113.6,90.2,67.1,46.5,23.1,23.4,1.01299,
2017-03-01,Painted Cave,,CEME,,Sample #1,120.4,90.4,67.7,52.7,22.7,30,1.32159,
2017-03-01,Painted Cave,,CEME,,Sample #2,128.2,92.6,67.4,60.8,25.2,35.6,1.4127,
2017-03-01,Painted Cave,,CEME,,Sample #3,136.5,94.5,66.5,70,28,42,1.5,
2017-03-01,Painted Cave,,CEME,,Sample #4,129.6,94.1,67,62.6,27.1,35.5,1.30996,
2017-04-03,Painted Cave,,ADFA,,Sample #1,115.6,89.7,67.8,47.8,21.9,25.9,1.18265,
2017-04-03,Painted Cave,,ADFA,,Sample #2,106.3,85.3,66.3,40,19,21,1.10526,
2017-04-03,Painted Cave,,ADFA,,Sample #3,108.5,85.3,67.1,41.4,18.2,23.2,1.27473,
2017-04-03,Painted Cave,,ADFA,,Sample #4,109.5,83.1,67.1,42.4,16,26.4,1.65,
2017-04-03,Painted Cave,,CEME,,Sample #1,132.4,94.3,67.7,64.7,26.6,38.1,1.43233,
2017-04-03,Painted Cave,,CEME,,Sample #2,108.9,84.4,67.5,41.4,16.9,24.5,1.4497,
2017-04-03,Painted Cave,,CEME,,Sample #3,122.9,89.9,66.4,56.5,23.5,33,1.40426,
2017-04-03,Painted Cave,,CEME,,Sample #4,109.2,83.8,67.1,42.1,16.7,25.4,1.52096,
2017-04-03,St Mary's,,CEME,,Sample #1,116.9,88.1,67.2,49.7,20.9,28.8,1.37799,
2017-04-03,St Mary's,,CEME,,Sample #2,111.3,86.1,67.5,43.8,18.6,25.2,1.35484,
2017-04-03,St Mary's,,CEME,,Sample #3,135.8,96.3,67,68.8,29.3,39.5,1.34812,
2017-04-03,St Mary's,,CEME,,Sample #4,135.3,96.7,67.4,67.9,29.3,38.6,1.31741,
2017-04-17,St Mary's,,CEME,,Sample #1,115.7,89.3,67.1,48.6,22.2,26.4,1.18919,
2017-04-17,St Mary's,,CEME,,Sample #2,112.5,87.4,67.3,45.2,20.1,25.1,1.24876,
2017-04-17,St Mary's,,CEME,,Sample #3,123.2,93.3,66.8,56.4,26.5,29.9,1.1283,
2017-04-17,St Mary's,,CEME,,Sample #4,124.9,94,67.1,57.8,26.9,30.9,1.1487,
2017-05-03,Painted Cave,,ADFA,,Sample #1,112.3,87,67.6,44.7,19.4,25.3,1.30412,
2017-05-03,Painted Cave,,ADFA,,Sample #2,115.2,92.3,66.3,48.9,26,22.9,0.88077,
2017-05-03,Painted Cave,,ADFA,,Sample #3,105.4,83.6,66.9,38.5,16.7,21.8,1.30539,
2017-05-03,Painted Cave,,ADFA,,Sample #4,116.9,90.8,67.1,49.8,23.7,26.1,1.10127,
2017-05-03,Painted Cave,,CEME,,Sample #1,116.8,89.4,67.7,49.1,21.7,27.4,1.26267,
2017-05-03,Painted Cave,,CEME,,Sample #2,113.1,87.8,67.4,45.7,20.4,25.3,1.2402,
2017-05-03,Painted Cave,,CEME,,Sample #3,124.2,91.2,66.3,57.9,24.9,33,1.3253,
2017-05-03,Painted Cave,,CEME,,Sample #4,118.4,88.7,66.9,51.5,21.8,29.7,1.36239,
2017-05-03,St Mary's,,CEME,,Sample #1,119.6,92.3,67.3,52.3,25,27.3,1.092,
2017-05-03,St Mary's,,CEME,,Sample #2,109.2,86.9,67.5,41.7,19.4,22.3,1.14948,
2017-05-03,St Mary's,,CEME,,Sample #3,122.5,94.4,67,55.5,27.4,28.1,1.02555,
2017-05-03,St Mary's,,CEME,,Sample #4,120.3,92,67.2,53.1,24.8,28.3,1.14113,
2017-05-16,Painted Cave,,ADFA,,Sample #1,108.5,88.4,67.6,40.9,20.8,20.1,0.96635,
2017-05-16,Painted Cave,,ADFA,,Sample #2,108,88.2,66.1,41.9,22.1,19.8,0.89593,
2017-05-16,Painted Cave,,CEME,,Sample #1,119.9,87.7,67.7,52.2,20,32.2,1.61,
2017-05-16,Painted Cave,,CEME,,Sample #2,123.2,93.3,67.4,55.8,25.9,29.9,1.15444,
2017-05-16,St Mary's,,CEME,,Sample #1,99.27,83.6,67.2,32.1,16.4,15.7,0.95549,
2017-05-16,St Mary's,,CEME,,Sample #2,101.9,84.2,67.5,34.4,16.7,17.7,1.05988,
2017-05-16,St Mary's,,CEME,,Sample #3,104.2,86.8,67,37.2,19.8,17.4,0.87879,
2017-05-16,St Mary's,,CEME,,Sample #4,114.3,91.3,67.3,47,24,23,0.95833,
2017-06-01,Painted Cave,,ADFA,,Sample #1,107.8,88.3,67.6,40.2,20.7,19.5,0.94203,
2017-06-01,Painted Cave,,ADFA,,Sample #2,111.8,91.2,66.1,45.7,25.1,20.6,0.82072,
2017-06-01,Painted Cave,,ADFA,,Sample #3,108.8,88.6,66.8,42,21.8,20.2,0.92661,
2017-06-01,Painted Cave,,ADFA,,Sample #4,103.2,83.8,67,36.2,16.8,19.4,1.15476,
2017-06-01,Painted Cave,,CEME,,Sample #1,120.7,93.6,67.6,53.1,26,27.1,1.04231,
2017-06-01,Painted Cave,,CEME,,Sample #2,123.7,94.4,67.4,56.3,27,29.3,1.08519,
2017-06-01,Painted Cave,,CEME,,Sample #3,120.5,93.5,66.4,54.1,27.1,27,0.99631,
2017-06-01,Painted Cave,,CEME,,Sample #4,108.2,87.1,66.9,41.3,20.2,21.1,1.04455,
2017-06-15,Painted Cave,,ADFA,,Sample #1,112.7,92.5,67.6,45.1,24.9,20.2,0.81124,
2017-06-15,Painted Cave,,ADFA,,Sample #2,110.8,90.8,66.2,44.6,24.6,20,0.81301,
2017-06-15,Painted Cave,,ADFA,,Sample #3,113.4,90.8,66.8,46.6,24,22.6,0.94167,
2017-06-15,Painted Cave,,ADFA,,Sample #4,102.4,85.3,67,35.4,18.3,17.1,0.93443,
2017-06-15,Painted Cave,,CEME,,Sample #1,115.8,92.3,67.7,48.1,24.6,23.5,0.95528,
2017-06-15,Painted Cave,,CEME,,Sample #2,118,92.9,67.4,50.6,25.5,25.1,0.98431,
2017-06-15,Painted Cave,,CEME,,Sample #3,125.8,96.5,66.4,59.4,30.1,29.3,0.97342,
2017-06-15,Painted Cave,,CEME,,Sample #4,102.8,85.5,66.9,35.9,18.6,17.3,0.93011,
2017-06-15,St Mary's,,ADFA,,Sample #1,91.2,81.5,68.5,22.7,13,9.7,0.74615,
2017-06-15,St Mary's,,ADFA,,Sample #2,112.6,93.3,68.8,43.8,24.5,19.3,0.78776,
2017-06-15,St Mary's,,CEME,,Sample #1,103.5,87.6,67.2,36.3,20.4,15.9,0.77941,
2017-06-15,St Mary's,,CEME,,Sample #2,115.6,94.4,67.5,48.1,26.9,21.2,0.7881,
2017-06-15,St Mary's,,CEME,,Sample #3,119.5,96.1,67,52.5,29.1,23.4,0.80412,
2017-06-15,St Mary's,,CEME,,Sample #4,107.3,89.4,67.2,40.1,22.2,17.9,0.80631,
2017-07-05,Painted Cave,,ADFA,,Sample #1,115.9,95.4,67.8,48.1,27.6,20.5,0.74275,
2017-07-05,Painted Cave,,ADFA,,Sample #2,113.3,93.1,66.2,47.1,26.9,20.2,0.75093,
2017-07-05,Painted Cave,,CEME,,Sample #1,123.3,99.4,67.7,55.6,31.7,23.9,0.75394,
2017-07-05,Painted Cave,,CEME,,Sample #2,115.5,94,67.6,47.9,26.4,21.5,0.81439,
2017-07-05,St Mary's,,ADFA,,Sample #1,95,84.2,69,26,15.2,10.8,0.71053,
2017-07-05,St Mary's,,ADFA,,Sample #2,99.1,86.3,68.9,30.2,17.4,12.8,0.73563,
2017-07-05,St Mary's,,CEME,,Sample #1,103.3,88.8,67.2,36.1,21.6,14.5,0.6713,
2017-07-05,St Mary's,,CEME,,Sample #2,99.3,86.8,67.6,31.7,19.2,12.5,0.65104,
2017-07-05,St Mary's,,CEME,,Sample #3,120.7,99.1,67,53.7,32.1,21.6,0.6729,
2017-07-05,St Mary's,,CEME,,Sample #4,121.1,100.1,67.3,53.8,32.8,21,0.64024,
2017-07-17,Painted Cave,,ADFA,,Sample #1,101.7,87.8,67.6,34.1,20.2,13.9,0.68812,
2017-07-17,Painted Cave,,ADFA,,Sample #2,104.7,88.8,66.1,38.6,22.7,15.9,0.70044,
2017-07-17,Painted Cave,,ADFA,,Sample #3,104.9,88.5,66.8,38.1,21.7,16.4,0.75576,
2017-07-17,Painted Cave,,ADFA,,Sample #4,107.7,90.3,67,40.7,23.3,17.4,0.74678,
2017-07-17,Painted Cave,,CEME,,Sample #1,109.5,93,67.7,41.8,25.3,16.5,0.65217,
2017-07-17,Painted Cave,,CEME,,Sample #2,107,91,67.4,39.6,23.6,16,0.67797,
2017-07-17,Painted Cave,,CEME,,Sample #3,117.6,96.6,66.3,51.3,30.3,21,0.69307,
2017-07-17,Painted Cave,,CEME,,Sample #4,103.5,89.4,66.9,36.6,22.5,14.1,0.62667,
2017-07-17,St Mary's,,ADFA,,Sample #1,105.2,90.6,68.5,36.7,22.1,14.6,0.66063,
2017-07-17,St Mary's,,ADFA,,Sample #2,89.7,81.4,68.9,20.8,12.5,8.3,0.664,
2017-07-17,St Mary's,,CEME,,Sample #1,109.7,93.8,67.3,42.4,26.5,15.9,0.6,
2017-07-17,St Mary's,,CEME,,Sample #2,99.6,88.1,67.9,31.7,20.2,11.5,0.56931,
2017-07-17,St Mary's,,CEME,,Sample #3,110.1,93.6,66.7,43.4,26.9,16.5,0.61338,
2017-07-17,St Mary's,,CEME,,Sample #4,118.7,99.2,66.9,51.8,32.3,19.5,0.60372,
2017-08-01,Painted Cave,,ADFA,,Sample #1,108.2,92.1,67.7,40.5,24.4,16.1,0.65984,
2017-08-01,Painted Cave,,ADFA,,Sample #2,97.4,85.3,66.2,31.2,19.1,12.1,0.63351,
2017-08-01,Painted Cave,,ADFA,,Sample #3,111.8,93.3,66.8,45,26.5,18.5,0.69811,
2017-08-01,Painted Cave,,ADFA,,Sample #4,105.4,89.5,67,38.4,22.5,15.9,0.70667,
2017-08-01,Painted Cave,,CEME,,Sample #1,114.8,97.2,67.6,47.2,29.6,17.6,0.59459,
2017-08-01,Painted Cave,,CEME,,Sample #2,115.1,96.4,67.4,47.7,29,18.7,0.64483,
2017-08-01,Painted Cave,,CEME,,Sample #3,110.5,93.6,66.4,44.1,27.2,16.9,0.62132,
2017-08-01,Painted Cave,,CEME,,Sample #4,110.9,94.2,66.9,44,27.3,16.7,0.61172,
2017-08-01,St Mary's,,ADFA,,Sample #1,87.9,80.6,68.5,19.4,12.1,7.3,0.60331,
2017-08-01,St Mary's,,ADFA,,Sample #2,108.9,93.6,68.9,40,24.7,15.3,0.61943,
2017-08-01,St Mary's,,CEME,,Sample #1,108.6,93.5,67.3,41.3,26.2,15.1,0.57634,
2017-08-01,St Mary's,,CEME,,Sample #2,103.2,90.7,67.9,35.3,22.8,12.5,0.54825,
2017-08-01,St Mary's,,CEME,,Sample #3,128,106.1,66.8,61.2,39.3,21.9,0.55725,
2017-08-01,St Mary's,,CEME,,Sample #4,130,107.2,66.8,63.2,40.4,22.8,0.56436,
